Date,Datasource,Campaign,Clicks,Impressions
26.01.2019,Google Analytics,New General Campaign - BUL - Mobile,9,152
26.01.2019,Google Analytics,New General Campaign - CAN - Desktop,16,422
26.01.2019,Google Analytics,New General Campaign - CAN - Mobile,16,508
26.01.2019,Google Analytics,New General Campaign - CH - Desktop,4,105
26.01.2019,Google Analytics,New General Campaign - CH - Mobile,2,77
26.01.2019,Google Analytics,New General Campaign - CRO - Desktop,6,129
26.01.2019,Google Analytics,New General Campaign - CRO - Mobile,12,200
26.01.2019,Google Analytics,New General Campaign - CZE - Desktop,3,201
26.01.2019,Google Analytics,New General Campaign - CZE - Mobile,2,75
26.01.2019,Google Analytics,New General Campaign - DEN - Desktop,4,95
26.01.2019,Google Analytics,New General Campaign - DEN - Mobile,6,50
26.01.2019,Google Analytics,New General Campaign - ESP - Desktop,5,451
26.01.2019,Google Analytics,New General Campaign - ESP - Mobile,8,117
26.01.2019,Google Analytics,New General Campaign - Europe - Desktop,51,1356
26.01.2019,Google Analytics,New General Campaign - Europe - Mobile,56,1003
26.01.2019,Google Analytics,New General Campaign - FIN - Desktop,2,110
26.01.2019,Google Analytics,New General Campaign - FIN - Mobile,2,60
26.01.2019,Google Analytics,New General Campaign - FRA - Desktop,11,309
26.01.2019,Google Analytics,New General Campaign - FRA - Mobile,5,104
26.01.2019,Google Analytics,New General Campaign - GER - Desktop,33,1314
26.01.2019,Google Analytics,New General Campaign - GER - Mobile,52,1304
26.01.2019,Google Analytics,New General Campaign - GRE - Desktop,12,228
26.01.2019,Google Analytics,New General Campaign - GRE - Mobile,2,222
26.01.2019,Google Analytics,New General Campaign - HKG - Mobile,1,56
26.01.2019,Google Analytics,New General Campaign - HUN - Desktop,5,178
26.01.2019,Google Analytics,New General Campaign - HUN - Mobile,6,91
26.01.2019,Google Analytics,New General Campaign - IND - Desktop,40,1165
26.01.2019,Google Analytics,New General Campaign - IND - Mobile,264,2705
26.01.2019,Google Analytics,New General Campaign - IRE - Desktop,5,83
26.01.2019,Google Analytics,New General Campaign - IRE - Mobile,8,113
26.01.2019,Google Analytics,New General Campaign - ISR - Desktop,6,87
26.01.2019,Google Analytics,New General Campaign - ISR - Mobile,9,67
26.01.2019,Google Analytics,New General Campaign - ITA - Desktop,31,847
26.01.2019,Google Analytics,New General Campaign - ITA - Mobile,40,629
26.01.2019,Google Analytics,New General Campaign - JPN - Desktop,2,45
26.01.2019,Google Analytics,New General Campaign - Latin - Desktop,25,902
26.01.2019,Google Analytics,New General Campaign - Latin - Mobile,21,487
26.01.2019,Google Analytics,New General Campaign - MAL - Desktop,7,197
26.01.2019,Google Analytics,New General Campaign - MAL - Mobile,23,681
26.01.2019,Google Analytics,New General Campaign - NEL - Desktop,5,102
26.01.2019,Google Analytics,New General Campaign - NEL - Mobile,5,111
26.01.2019,Google Analytics,New General Campaign - NOR - Desktop,5,95
26.01.2019,Google Analytics,New General Campaign - NOR - Mobile,2,57
26.01.2019,Google Analytics,New General Campaign - NZE - Desktop,2,52
26.01.2019,Google Analytics,New General Campaign - OMA - Mobile,3,91
26.01.2019,Google Analytics,New General Campaign - POL - Desktop,10,611
26.01.2019,Google Analytics,New General Campaign - POL - Mobile,4,231
26.01.2019,Google Analytics,New General Campaign - POR - Desktop,5,174
26.01.2019,Google Analytics,New General Campaign - POR - Mobile,4,339
26.01.2019,Google Analytics,New General Campaign - Rest - Desktop,59,1264
26.01.2019,Google Analytics,New General Campaign - Rest - Mobile,153,1694
26.01.2019,Google Analytics,New General Campaign - ROM - Desktop,14,476
26.01.2019,Google Analytics,New General Campaign - ROM - Mobile,17,249
26.01.2019,Google Analytics,New General Campaign - RUS - Desktop,12,577
26.01.2019,Google Analytics,New General Campaign - RUS - Mobile,8,249
26.01.2019,Google Analytics,New General Campaign - SAU - Desktop,26,516
26.01.2019,Google Analytics,New General Campaign - SAU - Mobile,21,362
26.01.2019,Google Analytics,New General Campaign - SKO - Desktop,3,56
26.01.2019,Google Analytics,New General Campaign - SLO - Desktop,6,100
26.01.2019,Google Analytics,New General Campaign - SLO - Mobile,4,49
26.01.2019,Google Analytics,New General Campaign - SWE - Desktop,13,178
26.01.2019,Google Analytics,New General Campaign - SWE - Mobile,4,69
26.01.2019,Google Analytics,New General Campaign - TAW - Desktop,6,169
26.01.2019,Google Analytics,New General Campaign - TAW - Mobile,3,77
26.01.2019,Google Analytics,New General Campaign - UAE - Desktop,19,348
26.01.2019,Google Analytics,New General Campaign - UAE - Mobile,21,320
26.01.2019,Google Analytics,New General Campaign - UK - Desktop,22,943
26.01.2019,Google Analytics,New General Campaign - UK - Mobile,29,642
26.01.2019,Google Analytics,New General Campaign - USA - Desktop,30,1079
26.01.2019,Google Analytics,New General Campaign - USA - Mobile,39,1329
26.01.2019,Mailchimp,Funnel 167 - Abdominal BachelorClass- #3,9,
26.01.2019,Mailchimp,Funnel 167 - Echo Masterclass - #3,5,
26.01.2019,Mailchimp,Funnel 167 - Musculoskeletal BachelorClass- #3,2,
26.01.2019,Mailchimp,Funnel 167 - Pediatric BachelorClass  - #3,3,
26.01.2019,Mailchimp,Funnel 167 - Right Heart MasterClass - #3,2,
26.01.2019,Mailchimp,Funnel 167 - Speckle Tracking Masterclass - #3,1,
26.01.2019,Mailchimp,Funnel 167 - TEE MasterClass - #3,3,
26.01.2019,Mailchimp,Funnel 167 - Vascular Lower Extremity BachelorClass - #3,5,
27.01.2019,Facebook Ads,AF Symposium - Boston - Conference,3,426
27.01.2019,Facebook Ads,IUFC - Prio 4,599,20500
27.01.2019,Facebook Ads,Lead Generation,1720,152806
27.01.2019,Facebook Ads,Like Ads,187,1547
27.01.2019,Google Adwords,B2B - Leads,11,556
27.01.2019,Google Adwords,GDN MSK - Push New,150,16486
27.01.2019,Google Adwords,GDN Prospecting - App - Prio 1,2,481
27.01.2019,Google Adwords,GDN Prospecting - App - Prio 2,729,32701
27.01.2019,Google Adwords,GDN Prospecting - Desktop - India,101,60780
27.01.2019,Google Adwords,GDN Prospecting - Desktop - Prio 1,1,864
27.01.2019,Google Adwords,GDN Prospecting - Desktop - Prio 2,82,67198
27.01.2019,Google Adwords,GDN Prospecting - Desktop - Prio 3,235,140119
27.01.2019,Google Adwords,GDN Prospecting - Interstitials - Prio 2,99,36344
27.01.2019,Google Adwords,GDN Prospecting - Mobile - Prio 1,160,10586
27.01.2019,Google Adwords,GDN Prospecting - Mobile - Prio 2,36,16467
27.01.2019,Google Adwords,GDN - Right Heart Push New,13,3014
27.01.2019,Google Adwords,GDN RMKT - App - Prio 1,21,4056
27.01.2019,Google Adwords,GDN RMKT - App - Prio 2,38,3836
27.01.2019,Google Adwords,GDN RMKT - Desktop - India,5,1329
27.01.2019,Google Adwords,GDN RMKT - Desktop - Prio 1,12,3428
27.01.2019,Google Adwords,GDN RMKT - Desktop - Prio 2,10,4369
27.01.2019,Google Adwords,GDN RMKT - Desktop - Prio 3,16,3886
27.01.2019,Google Adwords,GDN RMKT - Interstitials - Prio 1,12,1477
27.01.2019,Google Adwords,GDN RMKT - Interstitials - Prio 2,25,2342
27.01.2019,Google Adwords,GDN RMKT - Mobile - Prio 1,38,4266
27.01.2019,Google Adwords,GDN RMKT - Mobile - Prio 2,48,6747
27.01.2019,Google Adwords,GDN - Smart Display - Prio 1,341,47841
27.01.2019,Google Adwords,GDN Vascular - Push,110,9387
27.01.2019,Google Adwords,New General Campaign - Africa - Desktop,6,239
27.01.2019,Google Adwords,New General Campaign - Africa - Mobile,38,805
27.01.2019,Google Adwords,New General Campaign - Arab - Desktop,3,67
27.01.2019,Google Adwords,New General Campaign - Arab - Mobile,10,98
27.01.2019,Google Adwords,New General Campaign - Asia - Desktop,7,67
27.01.2019,Google Adwords,New General Campaign - Asia - Mobile,5,182
27.01.2019,Google Adwords,New General Campaign - AUS - Desktop,10,449
27.01.2019,Google Adwords,New General Campaign - AUS - Mobile,9,425
27.01.2019,Google Adwords,New General Campaign - AUT - Desktop,18,613
27.01.2019,Google Adwords,New General Campaign - AUT - Mobile,24,463
27.01.2019,Google Adwords,New General Campaign - BEL - Desktop,6,259
27.01.2019,Google Adwords,New General Campaign - BEL - Mobile,3,51
27.01.2019,Google Adwords,New General Campaign - BUL - Desktop,10,182
27.01.2019,Google Adwords,New General Campaign - BUL - Mobile,6,125
27.01.2019,Google Adwords,New General Campaign - CAN - Desktop,15,474
27.01.2019,Google Adwords,New General Campaign - CAN - Mobile,22,589
27.01.2019,Google Adwords,New General Campaign - CH - Desktop,6,131
27.01.2019,Google Adwords,New General Campaign - CH - Mobile,4,97
27.01.2019,Google Adwords,New General Campaign - CRO - Desktop,4,150
27.01.2019,Google Adwords,New General Campaign - CRO - Mobile,15,247
27.01.2019,Google Adwords,New General Campaign - CZE - Desktop,4,298
27.01.2019,Google Adwords,New General Campaign - CZE - Mobile,2,121
27.01.2019,Google Adwords,New General Campaign - DEN - Desktop,4,151
27.01.2019,Google Adwords,New General Campaign - DEN - Mobile,1,140
27.01.2019,Google Adwords,New General Campaign - ESP - Desktop,10,648
27.01.2019,Google Adwords,New General Campaign - ESP - Mobile,8,291
27.01.2019,Google Adwords,New General Campaign - Europe - Desktop,54,1330
27.01.2019,Google Adwords,New General Campaign - Europe - Mobile,57,1066
27.01.2019,Google Adwords,New General Campaign - FIN - Desktop,3,171
27.01.2019,Google Adwords,New General Campaign - FIN - Mobile,2,100
27.01.2019,Google Adwords,New General Campaign - FRA - Desktop,9,107
27.01.2019,Google Adwords,New General Campaign - FRA - Mobile,8,137
27.01.2019,Google Adwords,New General Campaign - GER - Desktop,59,1743
27.01.2019,Google Adwords,New General Campaign - GER - Mobile,78,1646
27.01.2019,Google Adwords,New General Campaign - GRE - Desktop,11,306
27.01.2019,Google Adwords,New General Campaign - GRE - Mobile,7,217
27.01.2019,Google Adwords,New General Campaign - HKG - Desktop,1,53
27.01.2019,Google Adwords,New General Campaign - HKG - Mobile,1,38
27.01.2019,Google Adwords,New General Campaign - HUN - Desktop,2,232
27.01.2019,Google Adwords,New General Campaign - HUN - Mobile,5,34
27.01.2019,Google Adwords,New General Campaign - IND - Desktop,39,1104
27.01.2019,Google Adwords,New General Campaign - IND - Mobile,321,3169
27.01.2019,Google Adwords,New General Campaign - IRE - Desktop,6,87
27.01.2019,Google Adwords,New General Campaign - IRE - Mobile,3,140
27.01.2019,Google Adwords,New General Campaign - ISR - Desktop,8,124
27.01.2019,Google Adwords,New General Campaign - ISR - Mobile,6,98
27.01.2019,Google Adwords,New General Campaign - ITA - Desktop,41,1290
27.01.2019,Google Adwords,New General Campaign - ITA - Mobile,35,760
27.01.2019,Google Adwords,New General Campaign - JPN - Desktop,1,41
27.01.2019,Google Adwords,New General Campaign - Latin - Desktop,20,793
27.01.2019,Google Adwords,New General Campaign - Latin - Mobile,20,419
27.01.2019,Google Adwords,New General Campaign - MAL - Desktop,7,196
27.01.2019,Google Adwords,New General Campaign - MAL - Mobile,33,718
27.01.2019,Google Adwords,New General Campaign - NEL - Desktop,3,168
27.01.2019,Google Adwords,New General Campaign - NEL - Mobile,5,172
27.01.2019,Google Adwords,New General Campaign - NOR - Desktop,4,131
27.01.2019,Google Adwords,New General Campaign - NOR - Mobile,2,76
27.01.2019,Google Adwords,New General Campaign - NZE - Desktop,2,45
27.01.2019,Google Adwords,New General Campaign - OMA - Mobile,8,136
27.01.2019,Google Adwords,New General Campaign - POL - Desktop,15,720
27.01.2019,Google Adwords,New General Campaign - POL - Mobile,9,235
27.01.2019,Google Adwords,New General Campaign - POR - Desktop,5,141
27.01.2019,Google Adwords,New General Campaign - POR - Mobile,1,315
27.01.2019,Google Adwords,New General Campaign - Rest - Desktop,69,1274
27.01.2019,Google Adwords,New General Campaign - Rest - Mobile,145,1966
27.01.2019,Google Adwords,New General Campaign - ROM - Desktop,21,615
27.01.2019,Google Adwords,New General Campaign - ROM - Mobile,21,273
27.01.2019,Google Adwords,New General Campaign - RUS - Desktop,6,674
27.01.2019,Google Adwords,New General Campaign - RUS - Mobile,11,207
27.01.2019,Google Adwords,New General Campaign - SAU - Desktop,32,678
27.01.2019,Google Adwords,New General Campaign - SAU - Mobile,20,468
27.01.2019,Google Adwords,New General Campaign - SKO - Desktop,2,71
27.01.2019,Google Adwords,New General Campaign - SLO - Desktop,2,126
27.01.2019,Google Adwords,New General Campaign - SLO - Mobile,1,58
27.01.2019,Google Adwords,New General Campaign - SWE - Desktop,5,216
27.01.2019,Google Adwords,New General Campaign - SWE - Mobile,4,91
27.01.2019,Google Adwords,New General Campaign - TAW - Desktop,5,187
27.01.2019,Google Adwords,New General Campaign - TAW - Mobile,2,56
27.01.2019,Google Adwords,New General Campaign - UAE - Desktop,16,503
27.01.2019,Google Adwords,New General Campaign - UAE - Mobile,24,342
27.01.2019,Google Adwords,New General Campaign - UK - Desktop,22,1204
27.01.2019,Google Adwords,New General Campaign - UK - Mobile,31,561
27.01.2019,Google Adwords,New General Campaign - USA - Desktop,46,1312
27.01.2019,Google Adwords,New General Campaign - USA - Mobile,50,1414
27.01.2019,Google Analytics,B2B - Leads,11,556
27.01.2019,Google Analytics,GDN MSK - Push New,150,16486
27.01.2019,Google Analytics,GDN Prospecting - App - Prio 1,2,481
27.01.2019,Google Analytics,GDN Prospecting - App - Prio 2,729,32701
27.01.2019,Google Analytics,GDN Prospecting - Desktop - India,101,60780
27.01.2019,Google Analytics,GDN Prospecting - Desktop - Prio 1,1,864
27.01.2019,Google Analytics,GDN Prospecting - Desktop - Prio 2,82,67198
27.01.2019,Google Analytics,GDN Prospecting - Desktop - Prio 3,235,140119
27.01.2019,Google Analytics,GDN Prospecting - Interstitials - Prio 2,99,36344
27.01.2019,Google Analytics,GDN Prospecting - Mobile - Prio 1,160,10586
27.01.2019,Google Analytics,GDN Prospecting - Mobile - Prio 2,36,16467
27.01.2019,Google Analytics,GDN - Right Heart Push New,13,3014
27.01.2019,Google Analytics,GDN RMKT - App - Prio 1,21,4056
27.01.2019,Google Analytics,GDN RMKT - App - Prio 2,38,3836
27.01.2019,Google Analytics,GDN RMKT - Desktop - India,5,1329
27.01.2019,Google Analytics,GDN RMKT - Desktop - Prio 1,12,3428
27.01.2019,Google Analytics,GDN RMKT - Desktop - Prio 2,10,4369
27.01.2019,Google Analytics,GDN RMKT - Desktop - Prio 3,16,3886
27.01.2019,Google Analytics,GDN RMKT - Interstitials - Prio 1,12,1477
27.01.2019,Google Analytics,GDN RMKT - Interstitials - Prio 2,25,2342
27.01.2019,Google Analytics,GDN RMKT - Mobile - Prio 1,38,4266
27.01.2019,Google Analytics,GDN RMKT - Mobile - Prio 2,48,6747
27.01.2019,Google Analytics,GDN - Smart Display - Prio 1,341,47841
27.01.2019,Google Analytics,GDN Vascular - Push,110,9387
27.01.2019,Google Analytics,New General Campaign - Africa - Desktop,6,239
27.01.2019,Google Analytics,New General Campaign - Africa - Mobile,38,805
27.01.2019,Google Analytics,New General Campaign - Arab - Desktop,3,67
27.01.2019,Google Analytics,New General Campaign - Arab - Mobile,10,98
27.01.2019,Google Analytics,New General Campaign - Asia - Desktop,7,67
27.01.2019,Google Analytics,New General Campaign - Asia - Mobile,5,182
27.01.2019,Google Analytics,New General Campaign - AUS - Desktop,10,449
27.01.2019,Google Analytics,New General Campaign - AUS - Mobile,9,425
27.01.2019,Google Analytics,New General Campaign - AUT - Desktop,18,613
27.01.2019,Google Analytics,New General Campaign - AUT - Mobile,24,463
27.01.2019,Google Analytics,New General Campaign - BEL - Desktop,6,259
27.01.2019,Google Analytics,New General Campaign - BEL - Mobile,3,51
27.01.2019,Google Analytics,New General Campaign - BUL - Desktop,10,182
27.01.2019,Google Analytics,New General Campaign - BUL - Mobile,6,125
27.01.2019,Google Analytics,New General Campaign - CAN - Desktop,15,474
27.01.2019,Google Analytics,New General Campaign - CAN - Mobile,22,589
27.01.2019,Google Analytics,New General Campaign - CH - Desktop,6,131
27.01.2019,Google Analytics,New General Campaign - CH - Mobile,4,97
27.01.2019,Google Analytics,New General Campaign - CRO - Desktop,4,150
27.01.2019,Google Analytics,New General Campaign - CRO - Mobile,15,247
27.01.2019,Google Analytics,New General Campaign - CZE - Desktop,4,298
27.01.2019,Google Analytics,New General Campaign - CZE - Mobile,2,121
27.01.2019,Google Analytics,New General Campaign - DEN - Desktop,4,151
27.01.2019,Google Analytics,New General Campaign - DEN - Mobile,1,140
27.01.2019,Google Analytics,New General Campaign - ESP - Desktop,10,648
27.01.2019,Google Analytics,New General Campaign - ESP - Mobile,8,291
27.01.2019,Google Analytics,New General Campaign - Europe - Desktop,54,1330
27.01.2019,Google Analytics,New General Campaign - Europe - Mobile,57,1066
27.01.2019,Google Analytics,New General Campaign - FIN - Desktop,3,171
27.01.2019,Google Analytics,New General Campaign - FIN - Mobile,2,100
27.01.2019,Google Analytics,New General Campaign - FRA - Desktop,9,107
27.01.2019,Google Analytics,New General Campaign - FRA - Mobile,8,137
27.01.2019,Google Analytics,New General Campaign - GER - Desktop,59,1743
27.01.2019,Google Analytics,New General Campaign - GER - Mobile,78,1646
27.01.2019,Google Analytics,New General Campaign - GRE - Desktop,11,306
27.01.2019,Google Analytics,New General Campaign - GRE - Mobile,7,217
27.01.2019,Google Analytics,New General Campaign - HKG - Desktop,1,53
27.01.2019,Google Analytics,New General Campaign - HKG - Mobile,1,38
27.01.2019,Google Analytics,New General Campaign - HUN - Desktop,2,232
27.01.2019,Google Analytics,New General Campaign - HUN - Mobile,5,34
27.01.2019,Google Analytics,New General Campaign - IND - Desktop,39,1104
27.01.2019,Google Analytics,New General Campaign - IND - Mobile,321,3169
27.01.2019,Google Analytics,New General Campaign - IRE - Desktop,6,87
27.01.2019,Google Analytics,New General Campaign - IRE - Mobile,3,140
27.01.2019,Google Analytics,New General Campaign - ISR - Desktop,8,124
27.01.2019,Google Analytics,New General Campaign - ISR - Mobile,6,98
